 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20210609000000
 END_DATE    : 20210610000000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
15120	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	14718	14718	0	2021-06-09 01:49:29
UPM51	01	14704	14704	0	2021-06-09 01:50:29
UPM51	01	14731	14731	0	2021-06-09 01:51:29
UPM51	01	14712	14712	0	2021-06-09 01:52:29
UPM51	01	14740	14740	0	2021-06-09 01:53:29
UPM51	01	14721	14721	0	2021-06-09 01:54:29
UPM51	01	14592	14592	0	2021-06-09 01:55:29
UPM51	01	14841	14841	0	2021-06-09 01:56:29
UPM51	01	14708	14708	0	2021-06-09 01:57:29
UPM51	01	14745	14745	0	2021-06-09 01:58:29
UPM51	01	14734	14734	0	2021-06-09 01:59:29
UPM51	01	14721	14721	0	2021-06-09 02:00:29
UPM51	01	14715	14715	0	2021-06-09 02:01:29
UPM51	01	14717	14717	0	2021-06-09 02:02:29
UPM51	01	14733	14733	0	2021-06-09 02:03:29
UPM51	01	14690	14690	0	2021-06-09 02:04:29
UPM51	01	14743	14743	0	2021-06-09 02:05:29
UPM51	01	14696	14696	0	2021-06-09 02:06:29
UPM51	01	14736	14736	0	2021-06-09 02:07:29
UPM51	01	14714	14714	0	2021-06-09 02:08:29
UPM51	01	14545	14545	0	2021-06-09 02:09:29
UPM51	01	14885	14885	0	2021-06-09 02:10:29
UPM51	01	14724	14724	0	2021-06-09 02:11:29
UPM51	01	14656	14656	0	2021-06-09 02:12:29
UPM51	01	14777	14777	0	2021-06-09 02:13:29
UPM51	01	14686	14686	0	2021-06-09 02:14:29
UPM51	01	14759	14759	0	2021-06-09 02:15:29
UPM51	01	14715	14715	0	2021-06-09 02:16:29
UPM51	01	14683	14683	0	2021-06-09 02:17:29
UPM51	01	14747	14747	0	2021-06-09 02:18:30
UPM51	01	14709	14709	0	2021-06-09 02:19:30
UPM51	01	14702	14702	0	2021-06-09 02:20:30
UPM51	01	14745	14745	0	2021-06-09 02:21:29
UPM51	01	14680	14680	0	2021-06-09 02:22:29
UPM51	01	14755	14755	0	2021-06-09 02:23:29
